,dataset_id,dataset_name,Source,CZI CellXGene,Human Cell Atlas DCP,CXG + HCA (BOTH),"matched at (src, dest)",sex,development_stage,organs,organ_cell_count,total_cell_count,disease,publication_name / collection_name,doi_title_same_as_dataset_title,doi_id,doi_url,doi_title
10,8faa2c07-0080-4627-b1d7-e645a780d752,Healthy human liver: hepatocytes,CZI CXG,1,0,0,,female | male,human adult stage | mature stage,caudate lobe of liver,N/A,50259,normal,"Single-Cell, Single-Nucleus, and Spatial RNA Sequencing of the Human Liver Identifies Cholangiocyte and Mesenchymal Heterogeneity",False,10.1097/01.tp.0000140982.88704.41,http://dx.doi.org/10.1097/01.tp.0000140982.88704.41,Human Hepatocytes Isolation for Liver Cell Therapy: Whole Marginal Livers or Healthy Segments from Splitting?
11,a49d9109-1d0c-4b36-8139-19aa9a83428c,Healthy human liver: lymphocytes,CZI CXG,1,0,0,,female | male,human adult stage | mature stage,caudate lobe of liver,N/A,2346,normal,"Single-Cell, Single-Nucleus, and Spatial RNA Sequencing of the Human Liver Identifies Cholangiocyte and Mesenchymal Heterogeneity",False,10.1111/j.1440-1746.1995.tb01796.x,http://dx.doi.org/10.1111/j.1440-1746.1995.tb01796.x,Human liver-associated lymphocytes: An overview
12,c7775e88-49bf-4ba2-a03b-93f00447c958,Single-cell multi-omics analysis of the immune response in COVID-19,CZI CXG,1,0,0,,female | male,eighth decade human stage | fifth decade human stage | fourth decade human stage | ninth decade human stage | seventh decade human stage | sixth decade human stage | tenth decade human stage | third decade human stage,blood,N/A,647366,COVID-19 | normal | respiratory system disease,Single-cell multi-omics analysis of the immune response in COVID-19,True,10.1038/s41591-021-01329-2,http://dx.doi.org/10.1038/s41591-021-01329-2,Single-cell multi-omics analysis of the immune response in COVID-19
13,218acb0f-9f2f-4f76-b90b-15a4b7c7f629,multiplexed scRNA-seq of 1.2 million PBMCs from adult lupus samples,CZI CXG,1,0,0,,female | male,20-year-old human stage | 21-year-old human stage | 22-year-old human stage | 23-year-old human stage | 24-year-old human stage | 25-year-old human stage | 26-year-old human stage | 27-year-old human stage | 28-year-old human stage | 29-year-old human stage | 30-year-old human stage | 31-year-old human stage | 32-year-old human stage | 33-year-old human stage | 34-year-old human stage | 35-year-old human stage | 36-year-old human stage | 37-year-old human stage | 38-year-old human stage | 39-year-old human stage | 40-year-old human stage | 41-year-old human stage | 42-year-old human stage | 43-year-old human stage | 44-year-old human stage | 45-year-old human stage | 46-year-old human stage | 47-year-old human stage | 48-year-old human stage | 49-year-old human stage | 50-year-old human stage | 51-year-old human stage | 52-year-old human stage | 53-year-old human stage | 54-year-old human stage | 55-year-old human stage | 56-year-old human stage | 57-year-old human stage | 58-year-old human stage | 59-year-old human stage | 60-year-old human stage | 61-year-old human stage | 62-year-old human stage | 63-year-old human stage | 64-year-old human stage | 65-year-old human stage | 66-year-old human stage | 68-year-old human stage | 69-year-old human stage | 70-year-old human stage | 71-year-old human stage | 73-year-old human stage | 74-year-old human stage | 75-year-old human stage | 83-year-old human stage,blood,N/A,1263676,normal | systemic lupus erythematosus,Single-cell RNA-seq reveals the cell-type-specific molecular and genetic associations to lupus,False,10.1002/9783527678679.dg11555,http://dx.doi.org/10.1002/9783527678679.dg11555,scRNA-Seq
14,ae4f8ddd-cac9-4172-9681-2175da462f2e,Second Trimester Human Developing Brain Regions and Cortical Areas,CZI CXG,1,0,0,,unknown,14th week post-fertilization human stage | 16th week post-fertilization human stage | 17th week post-fertilization human stage | 18th week post-fertilization human stage | 19th week post-fertilization human stage | 20th week post-fertilization human stage | 22nd week post-fertilization human stage | 25th week post-fertilization human stage,parietal cortex | prefrontal cortex | primary motor cortex | primary somatosensory cortex | primary visual cortex | temporal cortex,N/A,457965,normal,Human developing neocortex by area,False,10.1201/9780203507483,http://dx.doi.org/10.1201/9780203507483,The Human Brain During the Second Trimester
15,aad97cb5-f375-45ef-ae9d-178e7f5d5180,Retinal ganglion cells in human retina,CZI CXG,1,0,0,,female | male,65-year-old human stage | 73-year-old human stage | 78-year-old human stage | 83-year-old human stage | 84-year-old human stage,fovea centralis | macula lutea proper | peripheral region of retina,N/A,11617,normal,Single-cell transcriptomic atlas for adult human retina,False,10.3389/fneur.2021.636330,http://dx.doi.org/10.3389/fneur.2021.636330,Intrinsically Photosensitive Retinal Ganglion Cells of the Human Retina
16,0129dbd9-a7d3-4f6b-96b9-1da155a93748,All major cell types in adult human retina,CZI CXG,1,0,0,,female | male,65-year-old human stage | 73-year-old human stage | 78-year-old human stage | 83-year-old human stage | 84-year-old human stage,fovea centralis | macula lutea proper | peripheral region of retina,N/A,244474,normal,Single-cell transcriptomic atlas for adult human retina,False,10.1126/science.2449732,http://dx.doi.org/10.1126/science.2449732,Multipotent Precursors Can Give Rise to All Major Cell Types of the Frog Retina
17,8f10185b-e0b3-46a5-8706-7f1799225d79,Bipolar cells in human retina,CZI CXG,1,0,0,,female | male,65-year-old human stage | 73-year-old human stage | 78-year-old human stage | 83-year-old human stage | 84-year-old human stage,fovea centralis | macula lutea proper | peripheral region of retina,N/A,53040,normal,Single-cell transcriptomic atlas for adult human retina,False,10.1007/bf00202615,http://dx.doi.org/10.1007/bf00202615,Simulated bipolar cells in fovea of human retina
18,11ef37ee-2173-458e-aab8-7fe35da8e47b,Horizontal cells in human retina,CZI CXG,1,0,0,,female | male,65-year-old human stage | 73-year-old human stage | 78-year-old human stage | 83-year-old human stage | 84-year-old human stage,fovea centralis | macula lutea proper | peripheral region of retina,N/A,7348,normal,Single-cell transcriptomic atlas for adult human retina,False,10.1016/b978-0-12-809324-5.01402-4,http://dx.doi.org/10.1016/b978-0-12-809324-5.01402-4,Retina: Information Processing: Horizontal Cells☆
19,359f7af4-87d4-4117-9d6c-ca4cfa1f3f0b,Amacrine cells in human retina,CZI CXG,1,0,0,,female | male,65-year-old human stage | 73-year-old human stage | 78-year-old human stage | 83-year-old human stage | 84-year-old human stage,fovea centralis | macula lutea proper | peripheral region of retina,N/A,56507,normal,Single-cell transcriptomic atlas for adult human retina,False,10.1016/0167-0115(83)90050-2,http://dx.doi.org/10.1016/0167-0115(83)90050-2,Neurotensin-immunoreactive amacrine cells in human retina
20,00e5dedd-b9b7-43be-8c28-b0e5c6414a62,Photoreceptor cells in human retina (rod cells downsampled),CZI CXG,1,0,0,,female | male,65-year-old human stage | 73-year-old human stage | 78-year-old human stage | 83-year-old human stage | 84-year-old human stage,fovea centralis | macula lutea proper | peripheral region of retina,N/A,21422,normal,Single-cell transcriptomic atlas for adult human retina,False,10.1016/0014-5793(87)81144-4,http://dx.doi.org/10.1016/0014-5793(87)81144-4,Light-stimulated protein movement in rod photoreceptor cells of the rat retina
21,ed419b4e-db9b-40f1-8593-68fdf8dfb076,Non-neuronal cells in human retina,CZI CXG,1,0,0,,female | male,65-year-old human stage | 73-year-old human stage | 78-year-old human stage | 83-year-old human stage | 84-year-old human stage,fovea centralis | macula lutea proper | peripheral region of retina,N/A,18011,normal,Single-cell transcriptomic atlas for adult human retina,False,10.1159/000112659,http://dx.doi.org/10.1159/000112659,Purification and Cytochemical Identification of Neuronal and Non-Neuronal Cells in Chick Embryo Retina Cultures
22,acf818eb-f6d2-42b9-bb1d-475aa9cff2bb,scRNA-seq analysis of ciliated cells of healthy human fallopian tubes,CZI CXG,1,0,0,,female,30-year-old human stage | 31-year-old human stage | 46-year-old human stage | 52-year-old human stage,ampulla of uterine tube | fallopian tube | fimbria of uterine tube | isthmus of fallopian tube,N/A,2798,normal,Cellular heterogeneity of human fallopian tubes in normal and hydrosalpinx disease states identified by scRNA-seq,False,10.1101/2021.09.16.460628,http://dx.doi.org/10.1101/2021.09.16.460628,Cellular heterogeneity of human fallopian tubes in normal and hydrosalpinx disease states identified by scRNA-seq
23,cac02b79-9f54-4668-9235-60d3b76a4197,scRNA-seq analysis of non-ciliated epithelial cells of healthy human fallopian tubes,CZI CXG,1,0,0,,female,30-year-old human stage | 31-year-old human stage | 46-year-old human stage | 52-year-old human stage,ampulla of uterine tube | fallopian tube | fimbria of uterine tube | isthmus of fallopian tube,N/A,14285,normal,Cellular heterogeneity of human fallopian tubes in normal and hydrosalpinx disease states identified by scRNA-seq,False,10.1101/2021.09.16.460628,http://dx.doi.org/10.1101/2021.09.16.460628,Cellular heterogeneity of human fallopian tubes in normal and hydrosalpinx disease states identified by scRNA-seq
24,03c544fb-a103-4d18-9230-eae9cfee3af2,scRNA-seq analysis of stromal cells of healthy human fallopian tubes,CZI CXG,1,0,0,,female,30-year-old human stage | 31-year-old human stage | 46-year-old human stage | 52-year-old human stage,ampulla of uterine tube | fallopian tube | fimbria of uterine tube | isthmus of fallopian tube,N/A,28691,normal,Cellular heterogeneity of human fallopian tubes in normal and hydrosalpinx disease states identified by scRNA-seq,False,10.1101/2021.09.16.460628,http://dx.doi.org/10.1101/2021.09.16.460628,Cellular heterogeneity of human fallopian tubes in normal and hydrosalpinx disease states identified by scRNA-seq
25,b693123e-95e6-4331-8b50-f367489a767e,scRNA-seq analysis of human fallopian tubes in healthy Vs. hydrosalphinx states,CZI CXG,1,0,0,,female,30-year-old human stage | 31-year-old human stage | 32-year-old human stage | 34-year-old human stage | 46-year-old human stage | 52-year-old human stage,ampulla of uterine tube | fallopian tube | fimbria of uterine tube | isthmus of fallopian tube,N/A,77536,hydrosalpinx | normal,Cellular heterogeneity of human fallopian tubes in normal and hydrosalpinx disease states identified by scRNA-seq,False,10.1101/2021.09.16.460628,http://dx.doi.org/10.1101/2021.09.16.460628,Cellular heterogeneity of human fallopian tubes in normal and hydrosalpinx disease states identified by scRNA-seq
26,c6413315-7158-46c5-a5fd-7228385694f1,scRNA-seq analysis of healthy human fallopian tubes,CZI CXG,1,0,0,,female,30-year-old human stage | 31-year-old human stage | 46-year-old human stage | 52-year-old human stage,ampulla of uterine tube | fallopian tube | fimbria of uterine tube | isthmus of fallopian tube,N/A,59738,normal,Cellular heterogeneity of human fallopian tubes in normal and hydrosalpinx disease states identified by scRNA-seq,False,10.1101/2021.09.16.460628,http://dx.doi.org/10.1101/2021.09.16.460628,Cellular heterogeneity of human fallopian tubes in normal and hydrosalpinx disease states identified by scRNA-seq
27,53d208b0-2cfd-4366-9866-c3c6114081bc,Tabula Sapiens - All Cells,CZI CXG,1,0,0,,female | male,22-year-old human stage | 33-year-old human stage | 37-year-old human stage | 38-year-old human stage | 40-year-old human stage | 42-year-old human stage | 46-year-old human stage | 56-year-old human stage | 57-year-old human stage | 59-year-old human stage | 61-year-old human stage | 67-year-old human stage | 69-year-old human stage | 74-year-old human stage,adipose tissue | bladder organ | blood | bone marrow | eye | heart | kidney | large intestine | liver | lung | lymph node | mammary gland | muscle tissue | pancreas | prostate gland | saliva-secreting gland | skin of body | small intestine | spleen | thymus | tongue | trachea | uterus | vasculature,N/A,481120,normal,Tabula Sapiens,False,10.1002/ajmg.a.61700,http://dx.doi.org/10.1002/ajmg.a.61700,Tabula Sapiens: An Atlas of Single‐Cell Gene Expression
28,5a11f879-d1ef-458a-910c-9b0bdfca5ebf,Tabula Sapiens - Endothelial,CZI CXG,1,0,0,,female | male,33-year-old human stage | 37-year-old human stage | 38-year-old human stage | 40-year-old human stage | 46-year-old human stage | 56-year-old human stage | 57-year-old human stage | 59-year-old human stage | 61-year-old human stage | 67-year-old human stage | 69-year-old human stage | 74-year-old human stage,adipose tissue | bladder organ | eye | heart | kidney | large intestine | liver | lung | lymph node | mammary gland | muscle tissue | pancreas | prostate gland | saliva-secreting gland | skin of body | small intestine | spleen | thymus | tongue | trachea | uterus | vasculature,N/A,32701,normal,Tabula Sapiens,False,10.1002/ajmg.a.61700,http://dx.doi.org/10.1002/ajmg.a.61700,Tabula Sapiens: An Atlas of Single‐Cell Gene Expression
29,97a17473-e2b1-4f31-a544-44a60773e2dd,Tabula Sapiens - Epithelial,CZI CXG,1,0,0,,female | male,33-year-old human stage | 37-year-old human stage | 38-year-old human stage | 40-year-old human stage | 46-year-old human stage | 56-year-old human stage | 57-year-old human stage | 59-year-old human stage | 61-year-old human stage | 67-year-old human stage | 69-year-old human stage | 74-year-old human stage,bladder organ | eye | heart | kidney | large intestine | liver | lung | mammary gland | pancreas | prostate gland | saliva-secreting gland | skin of body | small intestine | thymus | tongue | trachea | uterus | vasculature,N/A,102870,normal,Tabula Sapiens,False,10.1002/ajmg.a.61700,http://dx.doi.org/10.1002/ajmg.a.61700,Tabula Sapiens: An Atlas of Single‐Cell Gene Expression
30,a68b64d8-aee3-4947-81b7-36b8fe5a44d2,Tabula Sapiens - Stromal,CZI CXG,1,0,0,,female | male,33-year-old human stage | 37-year-old human stage | 38-year-old human stage | 40-year-old human stage | 46-year-old human stage | 56-year-old human stage | 57-year-old human stage | 59-year-old human stage | 61-year-old human stage | 67-year-old human stage | 69-year-old human stage | 74-year-old human stage,adipose tissue | bladder organ | eye | heart | large intestine | liver | lung | lymph node | mammary gland | muscle tissue | pancreas | prostate gland | saliva-secreting gland | skin of body | small intestine | thymus | tongue | trachea | uterus | vasculature,N/A,81529,normal,Tabula Sapiens,False,10.1002/ajmg.a.61700,http://dx.doi.org/10.1002/ajmg.a.61700,Tabula Sapiens: An Atlas of Single‐Cell Gene Expression
31,c5d88abe-f23a-45fa-a534-788985e93dad,Tabula Sapiens - Immune,CZI CXG,1,0,0,,female | male,22-year-old human stage | 33-year-old human stage | 37-year-old human stage | 38-year-old human stage | 40-year-old human stage | 42-year-old human stage | 46-year-old human stage | 56-year-old human stage | 57-year-old human stage | 59-year-old human stage | 61-year-old human stage | 67-year-old human stage | 69-year-old human stage | 74-year-old human stage,adipose tissue | bladder organ | blood | bone marrow | eye | heart | kidney | large intestine | liver | lung | lymph node | mammary gland | muscle tissue | pancreas | prostate gland | saliva-secreting gland | skin of body | small intestine | spleen | thymus | tongue | trachea | uterus | vasculature,N/A,264009,normal,Tabula Sapiens,False,10.1002/ajmg.a.61700,http://dx.doi.org/10.1002/ajmg.a.61700,Tabula Sapiens: An Atlas of Single‐Cell Gene Expression
32,dd018fc0-8da7-4033-a2ba-6b47de8ebb4f,Single cell analysis of mouse and human prostate reveals novel fibroblasts with specialized distribution and microenvironment interactions - Human Epithelial Cells,CZI CXG,1,0,0,,male,29-year-old human stage | 31-year-old human stage | 67-year-old human stage | 71-year-old human stage | 72-year-old human stage | 73-year-old human stage | 74-year-old human stage | 81-year-old human stage,peripheral zone of prostate | transition zone of prostate,N/A,42127,benign prostatic hyperplasia | normal,Single cell analysis of mouse and human prostate reveals novel fibroblasts with specialized distribution and microenvironment interactions,False,10.1002/path.5751,http://dx.doi.org/10.1002/path.5751,Single‐cell analysis of mouse and human prostate reveals novel fibroblasts with specialized distribution and microenvironment interactions
33,574e9f9e-f8b4-41ef-bf19-89a9964fd9c7,Single cell analysis of mouse and human prostate reveals novel fibroblasts with specialized distribution and microenvironment interactions - All Human Cells,CZI CXG,1,0,0,,male,29-year-old human stage | 31-year-old human stage | 67-year-old human stage | 71-year-old human stage | 72-year-old human stage | 73-year-old human stage | 74-year-old human stage | 81-year-old human stage,peripheral zone of prostate | transition zone of prostate,N/A,83451,benign prostatic hyperplasia | normal,Single cell analysis of mouse and human prostate reveals novel fibroblasts with specialized distribution and microenvironment interactions,False,10.1002/path.5751,http://dx.doi.org/10.1002/path.5751,Single‐cell analysis of mouse and human prostate reveals novel fibroblasts with specialized distribution and microenvironment interactions
34,5ba85070-a41c-4184-9c18-cf34c3fd0f62,Single cell analysis of mouse and human prostate reveals novel fibroblasts with specialized distribution and microenvironment interactions - Human Fibromuscular Stromal Cells,CZI CXG,1,0,0,,male,29-year-old human stage | 31-year-old human stage | 67-year-old human stage | 71-year-old human stage | 72-year-old human stage | 73-year-old human stage | 74-year-old human stage | 81-year-old human stage,peripheral zone of prostate | transition zone of prostate,N/A,10742,benign prostatic hyperplasia | normal,Single cell analysis of mouse and human prostate reveals novel fibroblasts with specialized distribution and microenvironment interactions,False,10.1002/path.5751,http://dx.doi.org/10.1002/path.5751,Single‐cell analysis of mouse and human prostate reveals novel fibroblasts with specialized distribution and microenvironment interactions
35,d3a83885-5198-4b04-8314-b753b66ef9a8,Single cell analysis of mouse and human prostate reveals novel fibroblasts with specialized distribution and microenvironment interactions - Human Leukocyte Cells,CZI CXG,1,0,0,,male,29-year-old human stage | 31-year-old human stage | 67-year-old human stage | 71-year-old human stage | 72-year-old human stage | 73-year-old human stage | 74-year-old human stage | 81-year-old human stage,peripheral zone of prostate | transition zone of prostate,N/A,19037,benign prostatic hyperplasia | normal,Single cell analysis of mouse and human prostate reveals novel fibroblasts with specialized distribution and microenvironment interactions,False,10.1002/path.5751,http://dx.doi.org/10.1002/path.5751,Single‐cell analysis of mouse and human prostate reveals novel fibroblasts with specialized distribution and microenvironment interactions
36,df287f8d-f50d-4620-ab96-489d559e6adc,Urethral luminal epithelia are castration-insensitive cells of the proximal prostate - Human Fibromuscular Stromal Cells,CZI CXG,1,0,0,,male,29-year-old human stage | 31-year-old human stage | 57-year-old human stage | 72-year-old human stage | 74-year-old human stage,peripheral zone of prostate | transition zone of prostate,N/A,1295,benign prostatic hyperplasia | normal,Urethral luminal epithelia are castration-insensitive cells of the proximal prostate,False,10.1002/pros.24020,http://dx.doi.org/10.1002/pros.24020,Urethral luminal epithelia are castration‐insensitive cells of the proximal prostate
37,88c483bf-477d-4be5-90d3-4fb101dd601f,Urethral luminal epithelia are castration-insensitive cells of the proximal prostate - Human Epithelial Cells,CZI CXG,1,0,0,,male,29-year-old human stage | 31-year-old human stage | 57-year-old human stage | 72-year-old human stage | 74-year-old human stage,peripheral zone of prostate | transition zone of prostate,N/A,25186,benign prostatic hyperplasia | normal,Urethral luminal epithelia are castration-insensitive cells of the proximal prostate,False,10.1002/pros.24020,http://dx.doi.org/10.1002/pros.24020,Urethral luminal epithelia are castration‐insensitive cells of the proximal prostate
38,8b2e5453-faf7-46ea-9073-aea69b283cb7,Urethral luminal epithelia are castration-insensitive cells of the proximal prostate - All Human Cells,CZI CXG,1,0,0,,male,29-year-old human stage | 31-year-old human stage | 57-year-old human stage | 72-year-old human stage | 74-year-old human stage,peripheral zone of prostate | transition zone of prostate,N/A,28847,benign prostatic hyperplasia | normal,Urethral luminal epithelia are castration-insensitive cells of the proximal prostate,False,10.1002/pros.24020,http://dx.doi.org/10.1002/pros.24020,Urethral luminal epithelia are castration‐insensitive cells of the proximal prostate
39,e2a3c32d-71e2-4f38-b19c-dfcb8729cf46,A Cellular Anatomy of the Normal Adult Human Prostate and Prostatic Urethra - Human Epithelial Cells,CZI CXG,1,1,1,"(39, 218)",male,29-year-old human stage | 31-year-old human stage,peripheral zone of prostate | transition zone of prostate,N/A,24544,normal,A Cellular Anatomy of the Normal Adult Human Prostate and Prostatic Urethra,False,10.1016/j.celrep.2018.11.086,http://dx.doi.org/10.1016/j.celrep.2018.11.086,A Cellular Anatomy of the Normal Adult Human Prostate and Prostatic Urethra
40,ea426edb-4e86-4c53-ab17-5b952d94a31e,A Cellular Anatomy of the Normal Adult Human Prostate and Prostatic Urethra - Human Fibromuscular Stromal Cells,CZI CXG,1,1,1,"(40, 218)",male,29-year-old human stage | 31-year-old human stage,peripheral zone of prostate | transition zone of prostate,N/A,2113,normal,A Cellular Anatomy of the Normal Adult Human Prostate and Prostatic Urethra,False,10.1016/j.celrep.2018.11.086,http://dx.doi.org/10.1016/j.celrep.2018.11.086,A Cellular Anatomy of the Normal Adult Human Prostate and Prostatic Urethra
41,c3fe3c1e-5bf8-4678-b74a-79899243ad41,A Cellular Anatomy of the Normal Adult Human Prostate and Prostatic Urethra - All Human Cells,CZI CXG,1,1,1,"(41, 218)",male,29-year-old human stage | 31-year-old human stage,peripheral zone of prostate | transition zone of prostate,N/A,28702,normal,A Cellular Anatomy of the Normal Adult Human Prostate and Prostatic Urethra,False,10.1016/j.celrep.2018.11.086,http://dx.doi.org/10.1016/j.celrep.2018.11.086,A Cellular Anatomy of the Normal Adult Human Prostate and Prostatic Urethra
42,4ebe33a1-c8ba-4238-9724-bd8b3a977521,Spatial transcriptomics in the healthy human kidney: Puck_200131_26,CZI CXG,1,0,0,,female,64-year-old human stage,renal medulla,N/A,17909,normal,High Resolution Slide-seqV2 Spatial Transcriptomics Enables Discovery of Disease-Specific Cell Neighborhoods and Pathways,False,10.1097/mnh.0000000000000781,http://dx.doi.org/10.1097/mnh.0000000000000781,Spatial transcriptomics and the kidney
43,a5ecb41a-d1e8-4d6a-954c-30472a2f1007,Spatial transcriptomics in the healthy human kidney: Puck_200113_11,CZI CXG,1,0,0,,male,65-year-old human stage,cortex of kidney,N/A,19029,normal,High Resolution Slide-seqV2 Spatial Transcriptomics Enables Discovery of Disease-Specific Cell Neighborhoods and Pathways,False,10.1097/mnh.0000000000000781,http://dx.doi.org/10.1097/mnh.0000000000000781,Spatial transcriptomics and the kidney
44,88b7da92-178d-4f27-bc18-b0165b256c67,Spatial transcriptomics in the healthy human kidney: Puck_200903_13,CZI CXG,1,0,0,,male,62-year-old human stage,renal medulla,N/A,44588,normal,High Resolution Slide-seqV2 Spatial Transcriptomics Enables Discovery of Disease-Specific Cell Neighborhoods and Pathways,False,10.1097/mnh.0000000000000781,http://dx.doi.org/10.1097/mnh.0000000000000781,Spatial transcriptomics and the kidney
