,dataset_id,dataset_name,Source,CZI CellXGene,Human Cell Atlas DCP,CXG + HCA (BOTH),"matched at (src, dest)",sex,development_stage,organs,organ_cell_count,total_cell_count,disease,publication_name / collection_name,doi_title_same_as_dataset_title,doi_id,doi_url,doi_title
12,dd018fc0-8da7-4033-a2ba-6b47de8ebb4f,Single cell analysis of mouse and human prostate reveals novel fibroblasts with specialized distribution and microenvironment interactions - Human Epithelial Cells,CZI CXG,1,0,0,,male,29-year-old human stage | 31-year-old human stage | 67-year-old human stage | 71-year-old human stage | 72-year-old human stage | 73-year-old human stage | 74-year-old human stage | 81-year-old human stage,peripheral zone of prostate | transition zone of prostate,N/A,42127,benign prostatic hyperplasia | normal,Single cell analysis of mouse and human prostate reveals novel fibroblasts with specialized distribution and microenvironment interactions,False,10.1002/path.5751,http://dx.doi.org/10.1002/path.5751,Single‐cell analysis of mouse and human prostate reveals novel fibroblasts with specialized distribution and microenvironment interactions
13,574e9f9e-f8b4-41ef-bf19-89a9964fd9c7,Single cell analysis of mouse and human prostate reveals novel fibroblasts with specialized distribution and microenvironment interactions - All Human Cells,CZI CXG,1,0,0,,male,29-year-old human stage | 31-year-old human stage | 67-year-old human stage | 71-year-old human stage | 72-year-old human stage | 73-year-old human stage | 74-year-old human stage | 81-year-old human stage,peripheral zone of prostate | transition zone of prostate,N/A,83451,benign prostatic hyperplasia | normal,Single cell analysis of mouse and human prostate reveals novel fibroblasts with specialized distribution and microenvironment interactions,False,10.1002/path.5751,http://dx.doi.org/10.1002/path.5751,Single‐cell analysis of mouse and human prostate reveals novel fibroblasts with specialized distribution and microenvironment interactions
14,5ba85070-a41c-4184-9c18-cf34c3fd0f62,Single cell analysis of mouse and human prostate reveals novel fibroblasts with specialized distribution and microenvironment interactions - Human Fibromuscular Stromal Cells,CZI CXG,1,0,0,,male,29-year-old human stage | 31-year-old human stage | 67-year-old human stage | 71-year-old human stage | 72-year-old human stage | 73-year-old human stage | 74-year-old human stage | 81-year-old human stage,peripheral zone of prostate | transition zone of prostate,N/A,10742,benign prostatic hyperplasia | normal,Single cell analysis of mouse and human prostate reveals novel fibroblasts with specialized distribution and microenvironment interactions,False,10.1002/path.5751,http://dx.doi.org/10.1002/path.5751,Single‐cell analysis of mouse and human prostate reveals novel fibroblasts with specialized distribution and microenvironment interactions
15,d3a83885-5198-4b04-8314-b753b66ef9a8,Single cell analysis of mouse and human prostate reveals novel fibroblasts with specialized distribution and microenvironment interactions - Human Leukocyte Cells,CZI CXG,1,0,0,,male,29-year-old human stage | 31-year-old human stage | 67-year-old human stage | 71-year-old human stage | 72-year-old human stage | 73-year-old human stage | 74-year-old human stage | 81-year-old human stage,peripheral zone of prostate | transition zone of prostate,N/A,19037,benign prostatic hyperplasia | normal,Single cell analysis of mouse and human prostate reveals novel fibroblasts with specialized distribution and microenvironment interactions,False,10.1002/path.5751,http://dx.doi.org/10.1002/path.5751,Single‐cell analysis of mouse and human prostate reveals novel fibroblasts with specialized distribution and microenvironment interactions
16,df287f8d-f50d-4620-ab96-489d559e6adc,Urethral luminal epithelia are castration-insensitive cells of the proximal prostate - Human Fibromuscular Stromal Cells,CZI CXG,1,0,0,,male,29-year-old human stage | 31-year-old human stage | 57-year-old human stage | 72-year-old human stage | 74-year-old human stage,peripheral zone of prostate | transition zone of prostate,N/A,1295,benign prostatic hyperplasia | normal,Urethral luminal epithelia are castration-insensitive cells of the proximal prostate,False,10.1002/pros.24020,http://dx.doi.org/10.1002/pros.24020,Urethral luminal epithelia are castration‐insensitive cells of the proximal prostate
17,88c483bf-477d-4be5-90d3-4fb101dd601f,Urethral luminal epithelia are castration-insensitive cells of the proximal prostate - Human Epithelial Cells,CZI CXG,1,0,0,,male,29-year-old human stage | 31-year-old human stage | 57-year-old human stage | 72-year-old human stage | 74-year-old human stage,peripheral zone of prostate | transition zone of prostate,N/A,25186,benign prostatic hyperplasia | normal,Urethral luminal epithelia are castration-insensitive cells of the proximal prostate,False,10.1002/pros.24020,http://dx.doi.org/10.1002/pros.24020,Urethral luminal epithelia are castration‐insensitive cells of the proximal prostate
18,8b2e5453-faf7-46ea-9073-aea69b283cb7,Urethral luminal epithelia are castration-insensitive cells of the proximal prostate - All Human Cells,CZI CXG,1,0,0,,male,29-year-old human stage | 31-year-old human stage | 57-year-old human stage | 72-year-old human stage | 74-year-old human stage,peripheral zone of prostate | transition zone of prostate,N/A,28847,benign prostatic hyperplasia | normal,Urethral luminal epithelia are castration-insensitive cells of the proximal prostate,False,10.1002/pros.24020,http://dx.doi.org/10.1002/pros.24020,Urethral luminal epithelia are castration‐insensitive cells of the proximal prostate
19,e2a3c32d-71e2-4f38-b19c-dfcb8729cf46,A Cellular Anatomy of the Normal Adult Human Prostate and Prostatic Urethra - Human Epithelial Cells,CZI CXG,1,1,1,"(19, 129)",male,29-year-old human stage | 31-year-old human stage,peripheral zone of prostate | transition zone of prostate,N/A,24544,normal,A Cellular Anatomy of the Normal Adult Human Prostate and Prostatic Urethra,False,10.1016/j.celrep.2018.11.086,http://dx.doi.org/10.1016/j.celrep.2018.11.086,A Cellular Anatomy of the Normal Adult Human Prostate and Prostatic Urethra
20,ea426edb-4e86-4c53-ab17-5b952d94a31e,A Cellular Anatomy of the Normal Adult Human Prostate and Prostatic Urethra - Human Fibromuscular Stromal Cells,CZI CXG,1,1,1,"(20, 129)",male,29-year-old human stage | 31-year-old human stage,peripheral zone of prostate | transition zone of prostate,N/A,2113,normal,A Cellular Anatomy of the Normal Adult Human Prostate and Prostatic Urethra,False,10.1016/j.celrep.2018.11.086,http://dx.doi.org/10.1016/j.celrep.2018.11.086,A Cellular Anatomy of the Normal Adult Human Prostate and Prostatic Urethra
21,c3fe3c1e-5bf8-4678-b74a-79899243ad41,A Cellular Anatomy of the Normal Adult Human Prostate and Prostatic Urethra - All Human Cells,CZI CXG,1,1,1,"(21, 129)",male,29-year-old human stage | 31-year-old human stage,peripheral zone of prostate | transition zone of prostate,N/A,28702,normal,A Cellular Anatomy of the Normal Adult Human Prostate and Prostatic Urethra,False,10.1016/j.celrep.2018.11.086,http://dx.doi.org/10.1016/j.celrep.2018.11.086,A Cellular Anatomy of the Normal Adult Human Prostate and Prostatic Urethra
22,66d15835-5dc8-4e96-b0eb-f48971cb65e8,Single cell transcriptome analysis of human pancreas reveals transcriptional signatures of aging and somatic mutation patterns,CZI CXG,1,1,1,"(22, 88)",female | male | unknown,1-month-old human stage | 21-year-old human stage | 22-year-old human stage | 38-year-old human stage | 44-year-old human stage | 5-year-old human stage | 54-year-old human stage | 6-year-old human stage | unknown,pancreas,N/A,2541,normal,Single-Cell Analysis of Human Pancreas Reveals Transcriptional Signatures of Aging and Somatic Mutation Patterns,False,10.1016/j.cell.2017.09.004,http://dx.doi.org/10.1016/j.cell.2017.09.004,Single-Cell Analysis of Human Pancreas Reveals Transcriptional Signatures of Aging and Somatic Mutation Patterns
23,85c60876-7f35-40c5-a256-7808d84c6ba5,Single-soma transcriptomics of tangle-bearing neurons in Alzheimer’s disease - Excitatory,CZI CXG,1,0,0,,female | male,57-year-old human stage | 61-year-old human stage | 62-year-old human stage | 66-year-old human stage | 67-year-old human stage | 68-year-old human stage | 71-year-old human stage | 72-year-old human stage | 73-year-old human stage | 79-year-old human stage | 80 year-old and over human stage | 81-year-old human stage | 87-year-old human stage | 89-year-old human stage,prefrontal cortex,N/A,96129,Alzheimer disease | normal,Single-soma transcriptomics of tangle-bearing neurons in Alzheimer’s disease,False,10.1101/2020.05.11.088591,http://dx.doi.org/10.1101/2020.05.11.088591,Single-soma transcriptomics of tangle-bearing neurons in Alzheimer’s disease reveals the signatures of tau-associated synaptic dysfunction
24,9813a1d4-d107-459e-9b2e-7687be935f69,Single-soma transcriptomics of tangle-bearing neurons in Alzheimer’s disease - Inhibitory,CZI CXG,1,0,0,,female | male,57-year-old human stage | 61-year-old human stage | 62-year-old human stage | 66-year-old human stage | 67-year-old human stage | 68-year-old human stage | 71-year-old human stage | 72-year-old human stage | 73-year-old human stage | 79-year-old human stage | 80 year-old and over human stage | 81-year-old human stage | 87-year-old human stage | 89-year-old human stage,prefrontal cortex,N/A,23197,Alzheimer disease | normal,Single-soma transcriptomics of tangle-bearing neurons in Alzheimer’s disease,False,10.1101/2020.05.11.088591,http://dx.doi.org/10.1101/2020.05.11.088591,Single-soma transcriptomics of tangle-bearing neurons in Alzheimer’s disease reveals the signatures of tau-associated synaptic dysfunction
25,f72958f5-7f42-4ebb-98da-445b0c6de516,Azimuth meta-analysis of 10 datasets of healthy and diseased human lung,CZI CXG,1,0,0,,female | male | unknown,17-year-old human stage | 18-year-old human stage | 20-year-old human stage | 21-year-old human stage | 22-year-old human stage | 23-year-old human stage | 24-year-old human stage | 25-year-old human stage | 26-year-old human stage | 27-year-old human stage | 29-year-old human stage | 30-year-old human stage | 31-year-old human stage | 32-year-old human stage | 33-year-old human stage | 35-year-old human stage | 36-year-old human stage | 37-year-old human stage | 38-year-old human stage | 39-year-old human stage | 40-year-old human stage | 41-year-old human stage | 44-year-old human stage | 45-year-old human stage | 46-year-old human stage | 47-year-old human stage | 48-year-old human stage | 49-year-old human stage | 50-year-old human stage | 51-year-old human stage | 52-year-old human stage | 53-year-old human stage | 54-year-old human stage | 55-year-old human stage | 56-year-old human stage | 57-year-old human stage | 58-year-old human stage | 59-year-old human stage | 60-year-old human stage | 61-year-old human stage | 62-year-old human stage | 63-year-old human stage | 64-year-old human stage | 65-79 year-old human stage | 65-year-old human stage | 66-year-old human stage | 67-year-old human stage | 68-year-old human stage | 69-year-old human stage | 70-year-old human stage | 71-year-old human stage | 72-year-old human stage | 73-year-old human stage | 74-year-old human stage | 75-year-old human stage | 76-year-old human stage | 78-year-old human stage | 79-year-old human stage | 80 year-old and over human stage | 80-year-old human stage | 81-year-old human stage | eighth decade human stage | fifth decade human stage | fourth decade human stage | human middle aged stage | seventh decade human stage | sixth decade human stage | unknown,blood | bronchoalveolar duct junction | bronchus | lung | respiratory tract epithelium,N/A,982538,COVID-19 | chronic obstructive pulmonary disease | hypersensitivity pneumonitis | idiopathic pulmonary fibrosis | interstitial lung disease | non-specific interstitial pneumonia | normal | sarcoidosis,Azimuth meta-analysis of human scRNA-seq datasets,False,10.1016/j.copbio.2021.10.025,http://dx.doi.org/10.1016/j.copbio.2021.10.025,Elastin in healthy and diseased lung
26,42b6a476-c51d-4f8b-b68b-44941b3a11bf,scRNA-seq data analysis of endothelium-enriched mesenteric arterial tissues from human donors,CZI CXG,1,0,0,,female | male,28-year-old human stage | 42-year-old human stage | 46-year-old human stage | 59-year-old human stage,mesenteric artery,N/A,11243,normal | type 2 diabetes mellitus,Stress-induced RNA–chromatin interactions promote endothelial dysfunction,False,10.1101/2020.10.05.314039,http://dx.doi.org/10.1101/2020.10.05.314039,Fast and interpretable scRNA-seq data analysis
27,6cda3b13-7257-45b9-ac20-0a7e6697e4f2,scRNA-seq data analysis of HUVECs treated with high glucose and TNFα,CZI CXG,1,0,0,,unknown,newborn human stage,endothelial cell (cell culture),N/A,59605,normal,Stress-induced RNA–chromatin interactions promote endothelial dysfunction,False,10.1101/2020.10.05.314039,http://dx.doi.org/10.1101/2020.10.05.314039,Fast and interpretable scRNA-seq data analysis
28,b07e5164-baf6-43d2-bdba-5a249d0da879,A Single-Cell Transcriptome Atlas of the Human Pancreas,CZI CXG,1,0,0,,female | male,23-year-old human stage | 48-year-old human stage | 54-year-old human stage | 59-year-old human stage,pancreas,N/A,2126,normal,Muraro Pancreas,True,10.1016/j.cels.2016.09.002,http://dx.doi.org/10.1016/j.cels.2016.09.002,A Single-Cell Transcriptome Atlas of the Human Pancreas
29,9dbab10c-118d-496b-966a-67f1763a6b7d,Large-scale single-cell analysis reveals critical immune characteristics of COVID-19 patients,CZI CXG,1,0,0,,female | male | unknown,15-year-old human stage | 16-year-old human stage | 19-year-old human stage | 20-year-old human stage | 25-year-old human stage | 26-year-old human stage | 27-year-old human stage | 28-year-old human stage | 29-year-old human stage | 30-year-old human stage | 31-year-old human stage | 32-year-old human stage | 33-year-old human stage | 34-year-old human stage | 35-year-old human stage | 36-year-old human stage | 37-year-old human stage | 38-year-old human stage | 39-year-old human stage | 40-year-old human stage | 41-year-old human stage | 42-year-old human stage | 43-year-old human stage | 44-year-old human stage | 45-year-old human stage | 46-year-old human stage | 47-year-old human stage | 48-year-old human stage | 49-year-old human stage | 50-year-old human stage | 51-year-old human stage | 52-year-old human stage | 53-year-old human stage | 54-year-old human stage | 55-year-old human stage | 56-year-old human stage | 57-year-old human stage | 58-year-old human stage | 59-year-old human stage | 6-year-old human stage | 60-year-old human stage | 61-year-old human stage | 62-year-old human stage | 63-year-old human stage | 65-year-old human stage | 66-year-old human stage | 67-year-old human stage | 69-year-old human stage | 70-year-old human stage | 71-year-old human stage | 72-year-old human stage | 73-year-old human stage | 74-year-old human stage | 76-year-old human stage | 77-year-old human stage | 78-year-old human stage | 79-year-old human stage | 8-year-old human stage | 80 year-old and over human stage | 80-year-old human stage | 81-year-old human stage | 82-year-old human stage | 83-year-old human stage | 84-year-old human stage | unknown,blood | lung | saliva,N/A,1462702,COVID-19 | normal,COVID-19 immune features revealed by a large-scale single-cell transcriptome atlas,True,10.1101/2020.10.29.360479,http://dx.doi.org/10.1101/2020.10.29.360479,Large-scale single-cell analysis reveals critical immune characteristics of COVID-19 patients
30,077b0429-0f47-48e0-879a-39eaae531d42,Direct Exposure to SARS-CoV-2 and Cigarette Smoke Increases Infection Severity and Alters the Stem Cell-Derived Airway Repair Response,CZI CXG,1,1,1,"(30, 150)",unknown,human adult stage,lung epithelium,N/A,19361,normal,Direct Exposure to SARS-CoV-2 and Cigarette Smoke Increases Infection Severity and Alters the Stem Cell-Derived Airway Repair Response,True,10.1016/j.stem.2020.11.010,http://dx.doi.org/10.1016/j.stem.2020.11.010,Direct Exposure to SARS-CoV-2 and Cigarette Smoke Increases Infection Severity and Alters the Stem Cell-Derived Airway Repair Response
31,de985818-285f-4f59-9dbd-d74968fddba3,A single-cell atlas of the healthy breast tissues reveals clinically relevant clusters of breast epithelial cells,CZI CXG,1,1,1,"(31, 183)",female,21-year-old human stage | 35-year-old human stage | 42-year-old human stage | 43-year-old human stage | 44-year-old human stage | 60-year-old human stage | human adult stage,upper outer quadrant of breast,N/A,31696,normal,A single-cell atlas of the healthy breast tissues reveals clinically relevant clusters of breast epithelial cells,True,10.1016/j.xcrm.2021.100219,http://dx.doi.org/10.1016/j.xcrm.2021.100219,A single-cell atlas of the healthy breast tissues reveals clinically relevant clusters of breast epithelial cells
32,1009f384-b12d-448e-ba9f-1b7d2ecfbb4e,Neuronal — Cells of the adult human heart,CZI CXG,1,0,0,,female | male,eighth decade human stage | fifth decade human stage | human late adulthood stage | human middle aged stage | seventh decade human stage | sixth decade human stage,apex of heart | heart left ventricle | heart right ventricle | interventricular septum | left cardiac atrium | right cardiac atrium,N/A,3961,normal,Cells of the adult human heart,False,10.1038/s41586-020-2797-4,http://dx.doi.org/10.1038/s41586-020-2797-4,Cells of the adult human heart
33,572f3f3e-d3e4-4d13-8e2b-88215e508481,Vascular — Cells of the adult human heart,CZI CXG,1,0,0,,female | male,eighth decade human stage | fifth decade human stage | human late adulthood stage | human middle aged stage | seventh decade human stage | sixth decade human stage,apex of heart | heart left ventricle | heart right ventricle | interventricular septum | left cardiac atrium | right cardiac atrium,N/A,195395,normal,Cells of the adult human heart,False,10.1038/s41586-020-2797-4,http://dx.doi.org/10.1038/s41586-020-2797-4,Cells of the adult human heart
34,78fd69d2-75e4-4207-819a-563139f273c6,Ventricular cardiomyocytes — Cells of the adult human heart,CZI CXG,1,0,0,,female | male,eighth decade human stage | fifth decade human stage | human late adulthood stage | human middle aged stage | seventh decade human stage | sixth decade human stage,apex of heart | heart left ventricle | heart right ventricle | interventricular septum,N/A,125289,normal,Cells of the adult human heart,False,10.1016/j.yjmcc.2005.03.003,http://dx.doi.org/10.1016/j.yjmcc.2005.03.003,Novel cell lines derived from adult human ventricular cardiomyocytes
35,84f1a631-910b-4fbb-9f76-d915a07316d2,Atrial cardiomyocytes — Cells of the adult human heart,CZI CXG,1,0,0,,female | male,eighth decade human stage | fifth decade human stage | human late adulthood stage | human middle aged stage | seventh decade human stage | sixth decade human stage,left cardiac atrium | right cardiac atrium,N/A,23483,normal,Cells of the adult human heart,False,10.1136/bmj.329.7469.760-c,http://dx.doi.org/10.1136/bmj.329.7469.760-c,Cardiomyocytes from human stem cells restore heart rhythm
36,9d584fcb-a28a-4b91-a886-ceb66a88ef81,Fibroblasts — Cells of the adult human heart,CZI CXG,1,0,0,,female | male,eighth decade human stage | fifth decade human stage | human late adulthood stage | human middle aged stage | seventh decade human stage | sixth decade human stage,apex of heart | heart left ventricle | heart right ventricle | interventricular septum | left cardiac atrium | right cardiac atrium,N/A,59341,normal,Cells of the adult human heart,False,10.1038/s41586-020-2797-4,http://dx.doi.org/10.1038/s41586-020-2797-4,Cells of the adult human heart
37,d4e69e01-3ba2-4d6b-a15d-e7048f78f22e,All — Cells of the adult human heart,CZI CXG,1,0,0,,female | male,eighth decade human stage | fifth decade human stage | human late adulthood stage | human middle aged stage | seventh decade human stage | sixth decade human stage,apex of heart | heart left ventricle | heart right ventricle | interventricular septum | left cardiac atrium | right cardiac atrium,N/A,486134,normal,Cells of the adult human heart,False,10.1038/s41586-020-2797-4,http://dx.doi.org/10.1038/s41586-020-2797-4,Cells of the adult human heart
38,ed852810-a003-4386-9846-1638362cee39,Immune — Cells of the adult human heart,CZI CXG,1,0,0,,female | male,eighth decade human stage | fifth decade human stage | human late adulthood stage | human middle aged stage | seventh decade human stage | sixth decade human stage,apex of heart | heart left ventricle | heart right ventricle | interventricular septum | left cardiac atrium | right cardiac atrium,N/A,40868,normal,Cells of the adult human heart,False,10.1038/s41586-020-2797-4,http://dx.doi.org/10.1038/s41586-020-2797-4,Cells of the adult human heart
39,f75f2ff4-2884-4c2d-b375-70de37a34507,Adipocytes — Cells of the adult human heart,CZI CXG,1,0,0,,female | male,eighth decade human stage | fifth decade human stage | human late adulthood stage | human middle aged stage | seventh decade human stage | sixth decade human stage,apex of heart | heart left ventricle | heart right ventricle | interventricular septum | left cardiac atrium | right cardiac atrium,N/A,3799,normal,Cells of the adult human heart,False,10.1038/s41586-020-2797-4,http://dx.doi.org/10.1038/s41586-020-2797-4,Cells of the adult human heart
40,cfa3c355-ee77-4fc8-9a00-78e61d23024c,A Single-Cell Transcriptional Roadmap of the Mouse and Human Lymph Node Lymphatic Vasculature - human,CZI CXG,1,0,0,,male,human adult stage,cervical lymph node,N/A,4355,normal,A single-cell transcriptional roadmap of the mouse and human lymph node lymphatic vasculature,False,10.1096/fasebj.2021.35.s1.04027,http://dx.doi.org/10.1096/fasebj.2021.35.s1.04027,A Single‐Cell Transcriptional Roadmap of the Mouse and Human Lymph Node Lymphatic Vasculature
41,30cd5311-6c09-46c9-94f1-71fe4b91813c,Time-resolved Systems Immunology Reveals a Late Juncture Linked to Fatal COVID-19: Innate Cells,CZI CXG,1,0,0,,female | male,24-year-old human stage | 30-year-old human stage | 32-year-old human stage | 35-year-old human stage | 37-year-old human stage | 40-year-old human stage | 45-year-old human stage | 47-year-old human stage | 49-year-old human stage | 50-year-old human stage | 51-year-old human stage | 52-year-old human stage | 53-year-old human stage | 54-year-old human stage | 55-year-old human stage | 57-year-old human stage | 58-year-old human stage | 59-year-old human stage | 60-year-old human stage | 61-year-old human stage | 63-year-old human stage | 66-year-old human stage | 67-year-old human stage | 70-year-old human stage | 71-year-old human stage | 73-year-old human stage | 74-year-old human stage | 76-year-old human stage | 77-year-old human stage | 78-year-old human stage | 79-year-old human stage | 84-year-old human stage,blood,N/A,125117,COVID-19 | normal,Time-resolved Systems Immunology Reveals a Late Juncture Linked to Fatal COVID-19,False,10.1016/j.cell.2021.02.018,http://dx.doi.org/10.1016/j.cell.2021.02.018,Time-resolved systems immunology reveals a late juncture linked to fatal COVID-19
